0.89,38,9,122,103,2,135
0.88,37,10,121,102,2,134
0.93,37,10,120,101,2,133
0.96,37,11,119,100,2,131
0.99,36,13,118,100,2,131
0.94,34,20,125,106,3,139
0.93,35,25,127,108,3,141
0.93,35,28,125,106,3,139
0.87,31,36,117,99,3,130
0.76,26,42,106,89,3,118
0.63,22,49,90,73,2,98
0.47,16,57,69,53,2,73
0.39,13,59,54,39,2,55
0.32,12,59,44,29,2,44
0.25,10,61,36,21,2,36
0.22,9,62,30,16,2,30
0.21,8,63,26,12,2,26
0.19,7,64,23,10,2,23
0.17,7,65,20,8,2,20
0.15,6,65,16,6,2,20
0.15,6,65,13,4,2,20
0.14,7,64,12,4,2,20
0.13,6,65,10,3,2,20
0.12,6,63,8,2,2,20
0.13,4,66,7,2,3,21
0.13,4,69,6,2,3,22
0.14,4,70,6,1,3,22
0.15,4,69,6,1,3,22
0.14,5,68,6,2,3,21
0.14,4,67,6,2,3,21
0.15,4,67,7,2,3,21
0.14,4,68,7,2,3,21
0.14,4,69,8,3,3,22
0.14,4,69,8,3,2,22
0.14,4,69,8,3,2,22
0.15,5,69,9,3,3,22
0.16,5,68,9,3,2,21
0.15,6,66,10,3,2,21
0.16,6,65,12,4,2,20
0.17,6,64,12,4,2,20
0.16,5,64,11,4,2,20
0.16,5,64,10,4,2,20
0.17,6,63,10,4,2,20
0.17,7,61,11,4,2,19
0.17,8,59,11,4,2,18
0.17,9,56,12,4,2,18
0.17,10,53,13,4,2,17
0.17,10,52,14,5,2,16
0.19,12,50,15,5,2,16
0.19,12,49,17,5,2,17
0.23,15,44,19,6,2,19
0.26,16,44,23,8,2,23
0.27,15,47,26,9,2,26
0.24,11,55,27,8,2,27
0.2,7,62,27,8,2,27
0.19,6,65,27,8,2,27
0.19,5,66,28,8,2,28
0.19,5,67,28,8,2,28
0.16,5,68,25,7,2,25
0.16,5,68,22,5,3,22
0.17,6,66,23,6,3,23
0.19,7,65,24,7,2,24
0.2,7,63,26,7,2,26
0.21,10,59,27,8,2,27
0.23,13,53,29,9,2,29
0.23,12,53,31,9,2,31
0.23,11,53,32,10,2,32
0.24,12,50,31,10,2,31
0.25,14,46,31,10,2,31
0.24,14,45,31,10,2,31
0.26,16,38,31,10,2,31
0.27,22,33,31,11,2,31
0.28,24,30,31,11,2,31
0.34,27,26,35,13,2,35
0.42,32,21,36,13,2,36
0.48,32,23,41,15,2,41
0.42,25,35,42,16,2,42
0.33,18,46,44,17,2,44
0.3,16,52,46,18,3,46
0.3,16,56,49,19,3,49
0.28,15,59,48,21,3,48
0.27,16,60,49,21,3,49
0.27,17,58,48,22,3,48
0.29,21,54,50,23,3,50
0.34,26,46,53,24,2,52
0.37,30,39,55,25,2,53
0.41,34,33,58,27,2,54
0.46,39,25,61,29,3,56
0.45,38,24,61,29,3,56
0.46,36,24,60,29,2,55
0.48,36,23,60,29,2,55
0.45,35,23,62,29,2,56
0.45,32,25,66,28,2,58
0.4,25,33,76,27,2,63
0.34,20,39,96,28,2,73
0.29,12,48,118,29,2,84
0.3,11,49,141,31,2,96
0.33,12,47,155,31,2,103
0.33,13,47,170,32,2,110
0.32,12,50,179,34,2,115
0.29,10,55,178,34,2,114
0.25,7,61,169,32,2,110
0.2,5,65,155,29,2,103
0.18,4,68,138,27,2,94
0.17,4,68,121,24,2,86
0.17,4,69,111,23,2,81
0.17,4,68,103,22,2,77
0.17,5,66,92,20,2,71
0.22,10,60,87,20,2,69
0.25,12,55,88,22,2,69
0.25,11,55,83,22,2,67
0.24,11,53,77,21,2,64
0.23,11,53,63,17,2,57
0.23,12,50,58,16,2,54
0.25,12,49,58,16,2,54
0.26,12,46,58,16,2,54
0.27,13,42,58,16,2,54
0.28,16,38,57,16,7,54
0.29,18,33,54,16,5,52
0.29,22,30,54,16,5,52
0.3,25,27,55,16,4,53
0.32,29,23,56,17,3,53
0.39,32,20,59,18,3,55
0.45,30,22,63,20,2,57
0.46,27,30,66,21,2,58
0.45,27,36,73,24,2,62
0.37,22,46,87,28,2,69
0.31,16,55,95,30,2,73
0.29,14,60,104,32,2,77
0.29,15,61,105,31,2,78
0.28,15,61,110,32,2,80
0.3,18,58,118,35,2,84
0.42,25,47,128,39,2,89
0.5,35,34,139,45,3,95
0.53,38,28,143,48,2,97
0.56,38,25,141,48,3,96
0.55,40,24,136,47,2,93
0.55,39,21,134,47,2,92
0.55,40,19,128,44,3,89
0.55,40,17,125,44,2,88
0.54,40,16,124,43,2,87
0.53,38,17,125,44,3,88
0.55,39,16,125,44,2,88
0.57,38,14,125,44,2,88
0.56,39,13,129,44,2,90
0.58,40,12,133,43,2,92
0.65,42,11,142,45,2,96
0.65,38,15,160,50,2,105
0.53,31,28,185,55,2,118
0.33,16,51,218,59,2,134
0.21,5,60,214,55,2,132
0.17,3,62,134,30,2,92
0.15,2,61,77,14,3,64
0.14,2,61,48,8,2,48
0.16,2,61,39,7,2,39
0.15,2,61,34,7,2,34
0.15,3,60,28,6,2,28
0.14,2,60,25,6,2,25
0.15,2,60,23,6,2,23
0.15,2,59,22,6,2,22
0.15,2,58,19,6,2,19
0.15,2,57,19,6,2,19
0.15,2,59,21,6,2,21
0.16,2,59,28,6,2,28
0.15,2,59,39,6,2,39
0.45,3,59,49,7,2,49
0.44,2,57,53,7,2,52
0.39,2,57,51,7,2,51
0.39,3,57,56,7,2,53
0.38,4,55,51,7,2,51
0.36,8,49,52,8,2,51
0.21,7,50,52,9,2,51
0.2,6,53,49,9,2,49
0.18,4,56,41,8,2,41
0.18,4,58,34,7,2,34
0.17,4,60,31,7,2,31
0.17,3,62,28,7,2,28
0.18,3,63,27,7,2,27
0.18,4,62,28,8,2,28
0.2,6,61,30,9,2,30
0.22,10,56,34,10,2,34
0.25,12,53,38,13,2,38
0.27,14,48,40,15,2,40
0.32,16,44,44,18,2,44
0.33,17,40,49,21,2,49
0.35,18,38,50,22,2,50
0.36,17,36,52,24,2,51
0.38,19,33,53,26,3,52
0.4,20,30,54,28,3,52
0.42,21,27,51,28,3,51
0.44,22,25,50,27,2,50
0.46,23,23,50,27,2,50
0.46,25,21,53,29,3,52
0.53,27,19,54,30,3,52
0.58,25,19,54,30,3,52
0.56,23,24,54,30,3,52
0.49,19,34,54,30,3,52
0.47,17,41,56,31,4,53
0.43,15,48,59,31,5,55
0.4,15,54,57,30,5,54
0.39,15,57,58,31,5,54
0.39,16,59,60,32,5,55
0.41,18,58,62,34,5,56
0.44,21,54,65,36,5,58
0.48,25,49,70,39,5,60
0.51,29,41,77,44,4,64
0.57,31,35,86,51,5,70
0.65,35,24,107,70,5,94
0.68,37,20,110,73,5,98
0.68,36,19,121,81,5,108
0.67,36,18,122,83,5,110
0.66,32,21,126,87,6,115
0.63,30,22,118,82,5,109
0.6,29,22,115,80,4,106
0.6,27,24,112,78,4,104
0.56,25,25,103,70,4,94
0.57,27,23,101,69,4,93
0.61,28,23,103,69,3,93
0.6,23,32,103,67,4,90
0.53,18,45,108,65,4,88
0.44,14,56,109,61,4,83
0.37,11,63,103,54,4,77
0.3,9,67,98,48,3,74
0.28,9,70,97,46,3,74
0.3,10,70,100,46,3,75
0.29,11,69,100,45,3,75
0.34,15,62,103,46,3,77
0.43,21,53,108,49,3,79
0.45,23,47,114,54,3,82
0.5,24,44,121,60,3,86
0.67,28,38,148,79,3,105
1.13,29,36,206,115,4,150
1.27,22,38,225,136,3,180
1.17,17,42,211,131,2,173
1.06,16,42,192,125,3,164
0.92,14,41,167,111,3,145
0.73,12,41,134,89,3,118
0.63,11,41,114,75,3,100
0.55,10,42,95,61,3,83
0.42,9,46,72,43,2,61
0.29,5,53,42,22,2,42
0.24,4,57,29,14,2,29
0.19,3,60,20,8,2,20
0.18,2,62,17,7,2,19
0.18,2,64,15,7,2,20
0.18,2,66,16,7,2,21
0.17,2,67,15,7,2,21
0.17,2,66,16,7,2,21
0.16,2,65,17,7,2,20
0.17,2,64,18,7,2,20
0.17,2,64,17,7,2,20
0.17,2,64,18,6,2,20
0.17,2,65,19,6,2,20
0.18,2,65,26,5,2,26
0.17,2,66,33,5,2,33
0.18,2,66,36,5,2,36
0.18,2,65,34,5,2,34
0.18,2,63,33,5,2,33
0.18,2,63,30,5,2,30
0.15,2,63,30,4,2,30
0.16,2,59,35,4,2,35
0.16,2,61,38,4,2,38
0.17,2,62,39,5,2,39
0.18,2,61,40,5,3,40
0.18,3,59,40,5,2,40
0.19,4,58,41,6,2,41
0.19,4,59,39,6,2,39
0.18,3,60,37,6,2,37
0.17,3,61,36,7,3,36
0.18,3,61,37,8,3,37
0.18,3,63,36,9,3,36
0.17,3,64,36,9,3,36
0.17,3,64,35,9,2,35
0.17,4,63,31,9,2,31
0.19,5,59,32,10,2,32
0.22,9,53,35,11,3,35
0.27,12,48,36,13,2,36
0.27,14,44,38,14,3,38
0.3,17,39,38,15,2,38
0.33,19,36,39,16,3,39
0.33,17,37,39,17,3,39
0.33,16,37,38,18,3,38
0.33,16,35,39,19,2,39
0.33,17,33,39,19,2,39
0.36,19,27,39,20,2,39
0.36,18,27,38,20,2,38
0.37,22,23,36,19,2,36
0.42,23,20,34,18,2,34
0.43,22,22,34,18,2,34
0.42,18,27,35,18,2,35
0.39,16,33,34,18,2,34
0.4,17,37,40,21,3,40
0.4,18,41,45,23,3,45
0.42,20,42,44,24,4,44
0.42,20,45,46,26,4,46
0.43,19,49,50,27,5,50
0.45,19,51,52,29,5,51
0.47,20,50,55,31,6,53
0.5,24,45,59,34,5,55
0.53,26,39,62,36,4,56
0.56,29,32,62,38,4,56
0.56,34,25,61,37,4,56
0.58,37,21,63,37,3,57
0.54,35,20,61,35,3,56
0.57,34,20,59,34,3,55
0.58,33,19,54,33,3,52
0.53,31,19,51,32,3,51
0.51,31,18,50,31,3,50
0.5,30,19,50,32,2,50
0.5,27,21,49,32,2,49
0.56,28,21,51,32,3,51
0.58,29,21,57,32,2,54
0.57,31,20,67,34,2,59
0.5,27,28,82,35,2,66
0.35,18,42,89,31,2,70
0.26,10,53,81,25,2,66
0.2,6,60,74,21,2,62
0.17,4,64,66,18,2,58
0.16,3,67,59,16,2,55
0.15,3,67,50,14,2,50
0.16,3,66,44,12,2,44
0.17,3,63,35,10,2,35
0.17,4,61,26,7,2,26
0.17,4,61,21,6,3,21
0.17,4,61,20,6,2,20
0.17,5,59,19,6,2,19
0.19,6,57,21,7,2,21
0.19,8,56,22,8,2,22
0.19,7,55,21,8,2,21
0.19,8,54,19,7,2,19
0.18,8,54,20,7,2,20
0.18,6,55,17,7,2,17
0.18,6,54,17,7,2,17
0.16,5,57,17,6,2,18
0.17,5,57,15,5,2,18
0.17,5,58,15,5,2,18
0.18,5,57,15,6,2,18
0.2,5,57,15,6,2,18
0.17,4,60,15,6,2,19
0.16,3,62,14,5,2,19
0.16,2,64,14,5,2,20
0.16,2,64,16,8,2,20
0.16,2,64,16,5,2,20
0.16,2,63,18,5,2,20
0.17,3,62,28,6,2,28
0.19,5,59,36,6,2,36
0.23,9,53,39,8,2,39
0.28,15,45,41,10,2,41
0.34,19,40,41,12,2,41
0.33,21,37,43,13,2,43
0.32,20,38,46,13,2,46
0.32,17,42,58,14,2,54
0.27,11,49,83,17,2,67
0.23,7,55,96,17,2,73
0.2,5,58,104,17,2,77
0.19,4,59,106,17,2,78
0.18,4,61,102,16,2,76
0.19,5,59,94,14,2,72
0.19,6,58,84,13,2,67
0.21,9,54,78,12,3,64
0.25,13,49,80,15,2,65
0.23,11,54,71,13,2,61
0.2,7,59,65,13,2,58
0.2,6,61,66,14,2,58
0.2,5,64,63,14,2,57
0.2,6,66,59,13,2,55
0.19,6,67,56,13,2,53
0.19,6,68,55,13,2,53
0.22,8,66,56,14,2,53
0.27,14,59,60,15,2,55
0.3,17,53,67,18,2,59
0.31,22,46,66,19,2,58
0.33,24,42,66,19,2,58
0.38,26,39,66,21,3,58
0.37,26,36,67,21,2,59
0.4,28,32,66,21,2,58
0.38,28,31,64,22,2,57
0.38,29,29,65,21,2,58
0.35,24,34,66,21,2,58
0.3,17,44,75,20,3,63
0.27,14,48,92,22,2,71
0.26,13,51,107,24,2,79
0.24,11,53,114,24,2,82
0.26,13,52,116,26,2,83
0.28,15,51,113,26,2,82
0.27,13,55,111,26,2,81
0.21,7,65,98,23,2,74
0.15,4,71,79,20,2,65
0.14,3,74,68,17,2,59
0.14,3,75,64,17,2,57
0.15,3,75,60,16,2,55
0.14,4,76,54,15,2,52
0.15,5,74,54,17,2,52
0.3,22,51,71,21,2,61
0.35,27,43,76,25,2,63
0.38,29,38,77,26,2,64
0.41,33,31,76,26,2,63
0.41,33,29,73,26,2,62
0.42,34,28,70,24,2,60
0.43,34,27,64,23,2,57
0.38,35,24,60,21,2,55
0.38,37,21,56,20,2,53
0.37,38,22,53,20,2,52
0.34,32,24,48,17,2,48
0.33,32,24,44,16,2,44
0.38,33,20,44,16,2,44
0.45,36,17,45,16,2,45
0.49,33,21,52,20,2,51
0.46,28,31,61,25,3,56
0.44,26,38,68,29,4,59
0.44,26,43,71,31,5,61
0.44,26,50,77,35,6,64
0.46,27,54,83,39,7,67
0.47,29,58,89,41,7,70
0.51,31,59,93,43,8,72
0.53,36,57,96,46,8,73
0.61,45,46,101,50,7,76
0.72,56,29,111,56,6,81
0.75,57,24,114,58,5,82
0.82,60,19,121,62,4,86
0.87,60,16,113,59,4,82
0.87,58,14,109,58,3,80
0.86,55,14,103,55,3,77
0.76,51,15,94,50,3,72
0.79,50,13,90,50,3,70
0.79,49,13,88,49,3,69
0.8,51,12,87,49,3,69
0.78,48,13,85,48,3,68
0.77,49,12,83,47,3,67
0.77,49,11,82,47,3,66
0.83,49,11,83,47,3,67
0.86,45,16,91,49,4,71
0.81,42,27,93,50,4,72
0.75,41,37,93,49,5,72
0.63,37,46,82,43,4,66
0.49,30,57,66,33,3,58
0.35,23,67,53,26,3,52
0.26,14,78,40,18,2,40
0.23,11,82,35,15,2,35
0.21,10,80,34,13,2,34
0.21,11,76,56,15,2,53
0.15,7,77,99,14,3,75
0.13,5,77,152,20,2,101
0.13,4,77,181,22,2,116
0.14,4,76,189,21,2,120
0.13,4,76,182,20,2,116
0.14,3,75,124,16,2,87
0.13,3,73,73,10,2,62
0.14,3,70,40,6,2,40
0.13,3,69,28,5,2,28
0.14,3,66,24,5,2,24
0.13,4,67,25,6,2,25
0.15,4,66,25,5,2,25
0.16,5,64,29,6,2,29
0.18,7,61,33,7,2,33
0.19,6,62,37,9,2,37
0.18,5,64,35,8,2,35
0.18,4,66,32,7,2,32
0.16,3,67,28,7,2,28
0.15,3,69,27,7,2,27
0.15,3,70,26,7,2,26
0.14,3,70,25,7,2,25
0.15,3,72,24,7,2,24
0.15,4,70,23,8,2,23
0.19,8,65,23,8,2,23
0.23,14,55,29,11,2,29
0.28,16,51,29,12,2,29
0.29,19,46,29,11,2,29
0.26,17,47,23,10,2,23
0.24,15,49,20,8,2,20
0.21,13,50,18,7,2,18
0.2,11,51,16,7,2,16
0.2,16,45,16,7,2,16
0.2,17,42,15,6,2,15
0.2,15,42,16,7,2,16
0.22,18,37,16,7,2,16
0.25,18,37,16,7,2,16
0.3,22,33,19,8,2,19
0.33,22,33,22,9,2,22
0.3,19,40,22,9,2,22
0.27,16,46,20,9,2,20
0.24,14,50,19,8,2,19
0.23,12,54,18,8,2,18
0.23,12,54,18,7,2,18
0.22,14,54,19,8,2,19
0.24,14,54,20,8,2,20
0.24,16,52,24,11,2,24
0.28,20,47,28,12,3,28
0.31,25,40,33,15,3,33
0.37,28,34,36,17,3,36
0.38,32,28,38,19,3,38
0.4,35,23,40,21,2,40
0.42,38,20,41,22,3,41
0.47,41,15,39,21,2,39
0.49,42,13,39,21,3,39
0.44,42,13,39,21,2,39
0.4,41,13,37,20,2,37
0.38,38,15,32,18,2,32
0.33,34,17,28,16,2,28
0.37,37,14,28,15,2,28
0.41,39,12,28,15,2,28
0.44,39,11,30,15,2,30
0.44,35,17,33,17,2,33
0.44,32,22,37,19,2,37
0.43,30,29,40,20,3,40
0.4,26,38,44,23,4,44
0.39,26,43,44,24,4,44
0.4,27,45,48,26,4,48
0.4,28,46,50,27,4,50
0.39,32,44,49,26,4,49
0.42,37,39,53,28,4,52
0.45,43,32,60,32,3,55
0.52,49,22,67,37,3,59
0.57,51,17,72,40,3,61
0.63,56,12,77,43,3,64
0.63,50,15,57,32,3,54
0.63,50,13,56,32,3,53
0.61,48,15,51,29,3,51
0.64,47,13,49,28,3,49
0.62,45,13,43,25,2,43
0.57,44,14,41,23,3,41
0.65,45,12,41,23,3,41
0.64,41,18,41,22,2,41
0.47,33,31,36,19,2,36
0.4,27,42,35,18,3,35
0.37,23,51,39,21,3,39
0.37,20,57,45,25,3,45
0.33,16,65,42,23,3,42
0.31,16,67,41,22,3,41
0.3,18,67,43,22,3,43
0.33,22,66,48,26,3,48
0.39,29,57,55,30,3,53
0.48,39,44,63,34,3,57
0.6,44,36,73,41,4,62
0.62,46,31,81,47,4,66
0.63,46,30,82,48,4,66
0.69,50,23,84,50,3,69
0.7,49,21,84,50,4,69
0.67,49,19,83,50,4,69
0.68,50,16,81,49,4,68
0.67,50,15,79,49,3,68
0.63,51,12,77,48,3,66
0.68,48,13,75,46,3,64
0.69,46,13,77,49,3,68
0.65,47,11,76,48,3,66
0.71,49,10,79,50,3,69
0.75,47,13,85,54,3,74
0.82,48,18,98,62,4,84
0.82,47,25,105,67,6,90
0.79,47,31,115,74,7,99
0.8,49,36,123,80,8,106
0.77,47,42,124,83,9,110
0.78,47,47,127,85,9,113
0.77,50,48,128,85,9,113
0.82,56,44,134,89,9,118
1.01,75,20,155,104,7,136
1.03,74,16,164,111,6,145
1.08,74,15,172,118,6,154
1.12,76,11,179,123,7,161
1.12,73,12,176,123,6,161
1.06,68,12,170,120,6,157
1.01,64,12,157,111,5,145
0.96,60,13,144,102,4,134
0.95,57,13,139,98,4,129
0.91,55,13,137,98,4,129
0.9,54,12,132,94,4,124
0.9,51,14,127,91,4,120
0.96,51,13,130,93,4,123
1.09,50,12,134,95,4,125
1.13,47,17,139,98,5,129
1.17,43,25,143,101,8,133
1.26,43,34,154,108,11,141
1.31,42,46,161,112,13,146
1.23,39,60,156,110,13,144
1.07,35,71,140,98,11,129
0.99,33,76,130,90,10,119
0.9,30,79,117,80,9,106
0.86,28,79,109,74,8,99
1.02,35,71,127,86,9,114
1.18,42,64,145,98,9,129
1.23,46,57,155,106,9,139
1.21,48,49,158,108,9,141
1.12,49,38,148,100,7,131
1,46,34,130,87,6,115
0.9,46,28,113,75,5,100
0.85,45,25,99,65,5,88
0.8,44,22,93,60,4,81
0.75,44,21,86,55,3,75
0.76,45,19,82,51,3,70
0.76,46,16,79,49,3,68
0.84,51,11,85,53,3,73
0.87,54,9,88,55,2,75
0.94,51,10,89,56,2,76
0.97,45,18,91,56,3,76
0.98,40,30,83,51,5,70
0.96,31,47,69,41,7,60
0.85,28,58,58,36,8,54
0.75,24,66,52,33,7,51
0.68,22,71,51,31,7,51
0.64,22,75,56,34,7,53
0.65,24,75,60,37,7,55
0.66,26,72,62,39,6,56
0.7,33,62,65,40,6,58
0.8,42,47,70,43,5,60
0.85,45,39,74,46,4,64
0.91,49,31,76,48,4,66
0.96,55,23,78,49,3,68
0.91,54,26,73,46,3,64
0.9,56,22,73,46,3,64
0.81,51,26,67,42,3,59
0.63,41,34,55,34,3,53
0.49,30,41,42,26,2,42
0.4,28,41,33,21,2,33
0.35,24,42,26,16,2,26
0.33,23,42,25,15,2,25
0.33,24,41,24,15,2,24
0.36,27,38,24,15,2,24
0.37,25,43,24,14,2,24
0.29,17,55,20,11,2,20
0.22,12,63,17,10,2,20
0.2,10,68,16,9,2,21
0.19,9,71,15,9,2,22
0.18,9,73,15,9,2,23
0.18,10,75,16,9,2,23
0.21,11,74,19,11,2,23
0.21,14,70,23,13,2,23
0.26,20,62,29,16,2,29
0.32,26,52,35,20,2,35
0.37,34,40,42,24,2,42
0.41,39,32,46,26,2,46
0.45,41,29,56,33,2,53
0.5,44,25,68,41,3,59
0.57,46,23,73,44,3,62
0.6,47,21,76,47,4,65
0.59,47,21,72,45,4,63
0.57,47,23,73,46,4,64
0.62,48,21,74,48,4,66
0.65,50,19,75,49,4,68
0.67,54,17,77,51,5,70
0.69,54,16,76,51,4,70
0.72,51,19,78,53,4,73
0.73,49,23,81,55,5,75
0.73,43,32,79,55,6,75
0.71,38,40,72,51,7,70
0.67,35,45,62,44,9,61
0.56,29,54,51,37,9,53
0.52,28,55,48,34,8,49
0.56,33,49,51,37,7,53
0.59,36,42,56,40,5,56
0.65,41,34,62,44,4,61
0.69,45,28,67,48,4,66
0.72,47,23,73,53,3,73
0.74,47,20,79,60,2,81
0.75,47,18,81,64,2,86
0.73,45,17,80,66,2,89
0.7,43,17,78,66,2,89
0.7,42,15,76,64,2,86
0.69,41,13,74,63,2,85
0.7,42,12,75,64,2,86
0.72,44,12,74,64,2,86
0.7,42,12,73,64,2,86
0.7,43,13,74,64,2,86
0.68,42,14,74,64,2,86
0.7,42,12,74,63,2,85
0.72,39,12,76,65,2,88
0.78,36,16,78,67,2,90
0.76,35,22,83,73,2,98
0.75,35,29,90,78,2,104
0.71,32,40,96,83,3,110
0.67,30,49,100,87,3,115
0.67,30,57,103,89,2,118
0.63,28,60,103,90,2,119
0.65,30,56,107,93,2,123
0.66,34,46,112,98,2,129
0.76,41,33,121,105,2,138
0.83,39,30,131,112,2,146
0.87,38,27,140,118,2,154
0.9,37,27,148,123,2,161
0.93,35,28,156,127,2,167
0.94,33,27,160,129,2,170
0.92,34,24,161,129,2,170
0.95,35,22,165,131,2,173
0.93,37,18,169,133,2,176
0.93,36,18,171,135,2,179
0.94,37,15,171,135,2,179
0.94,40,14,171,135,2,179
1,42,10,172,136,2,180
0.99,41,11,173,137,2,181
1,42,10,174,137,2,181
1.01,41,10,179,140,2,186
1.05,40,11,185,143,2,190
1.05,37,15,195,148,2,197
1.01,31,28,195,145,2,193
1,32,31,192,143,2,190
1.03,34,31,192,143,2,190
1.03,35,30,190,142,2,189
1.07,39,26,189,142,2,189
1.09,44,22,190,143,2,190
1.11,48,18,193,144,2,191
1.13,47,17,190,144,2,191
1.13,45,17,187,144,2,191
1.09,42,18,181,140,2,186
1.06,39,20,176,136,2,180
1.05,35,22,168,130,2,171
1.02,34,24,160,124,2,163
1.02,33,21,157,122,2,160
1,34,19,153,120,2,157
0.98,34,19,150,119,3,156
0.94,30,21,144,115,3,150
0.93,29,22,139,111,3,145
0.93,30,21,137,110,2,144
0.95,31,18,136,109,3,143
0.97,28,19,134,106,2,139
0.98,28,20,131,102,2,134
0.97,27,23,122,96,2,126
0.9,24,30,102,83,2,110
0.81,21,37,84,70,2,94
0.75,20,40,67,56,2,76
0.67,20,43,54,46,2,64
0.62,20,45,47,40,2,56
0.56,20,46,44,38,2,54
0.54,21,45,44,37,2,53
0.58,23,38,47,40,3,56
0.6,23,33,50,43,2,60
0.61,25,28,53,45,3,63
0.59,25,27,51,43,2,60
0.56,24,29,47,40,3,56
0.5,22,37,39,34,3,49
0.35,17,51,22,19,3,27
0.23,12,61,11,9,2,19
0.17,11,66,6,5,2,21
0.17,11,64,5,4,2,20
0.17,10,66,5,4,2,21
0.17,11,65,5,4,2,20
0.2,13,63,6,4,2,20
0.23,15,60,7,5,2,19
0.23,16,60,8,5,2,19
0.22,12,65,8,5,2,20
0.2,10,70,7,4,2,22
0.18,9,73,7,4,2,23
0.17,9,75,7,4,2,23
0.17,8,76,6,4,2,24
0.16,9,78,6,4,2,24
0.17,9,77,6,4,2,24
0.18,9,76,7,4,2,24
0.19,12,71,8,4,2,22
0.22,16,65,9,5,2,20
0.21,14,66,9,5,2,21
0.2,13,65,9,5,2,20
0.21,13,63,8,5,2,20
0.2,12,63,8,5,2,20
0.2,12,62,8,4,2,19
0.2,14,58,8,5,2,18
0.23,17,54,9,5,2,17
0.2,18,53,9,5,2,17
0.19,19,49,9,5,2,15
0.21,21,45,9,5,2,14
0.2,19,46,9,5,2,14
0.25,23,43,10,5,2,13
0.3,28,37,13,6,2,14
0.34,28,38,16,8,2,16
0.3,23,47,16,8,2,16
0.26,16,55,16,8,2,17
0.23,13,61,14,7,2,19
0.22,12,61,14,7,2,19
0.22,12,64,13,6,2,20
0.22,13,64,13,6,2,20
0.23,16,61,14,7,2,19
0.25,21,55,17,8,2,17
0.31,29,44,23,11,2,23
0.35,32,36,28,14,2,28
0.38,37,29,32,15,2,32
0.42,38,27,36,18,2,36
0.45,40,22,47,23,2,47
0.44,38,21,50,26,2,50
0.43,37,20,47,25,2,47
0.44,39,17,50,27,2,50
0.56,41,14,52,29,2,51
0.56,43,10,53,30,2,52
0.56,45,8,53,30,2,52
0.56,45,9,52,29,2,51
0.58,45,7,52,29,2,51
0.61,44,7,53,30,2,52
0.6,40,14,54,31,2,52
0.53,33,26,56,32,3,53
0.48,26,40,54,32,4,52
0.43,21,49,52,30,5,51
0.34,19,54,52,31,5,51
0.34,20,57,52,31,4,51
0.35,20,58,52,31,4,51
0.41,22,58,51,29,4,51
0.47,24,56,52,30,4,51
0.4,28,50,55,31,4,53
0.43,34,41,58,33,3,54
0.43,36,35,64,37,3,57
0.46,41,26,69,39,3,60
0.5,43,21,69,40,2,60
0.71,43,9,83,54,3,74
0.67,40,17,87,58,2,79
0.64,38,24,94,63,3,85
0.63,38,32,99,66,3,89
0.59,38,39,102,70,3,94
0.6,40,44,109,75,4,100
0.62,43,48,114,79,4,105
0.63,45,47,117,83,3,110
0.65,50,44,121,86,3,114
0.71,56,38,125,89,3,118
0.76,63,26,129,92,2,121
0.8,68,17,137,98,2,129
0.81,68,15,141,100,2,131
0.85,68,13,144,102,2,134
0.87,66,11,143,103,2,135
0.89,64,11,142,102,2,134
0.88,64,9,137,99,2,130
0.85,63,8,137,100,2,131
0.88,62,7,141,103,2,135
0.89,61,16,143,105,3,138
0.86,58,7,142,104,3,136
0.87,56,7,139,103,3,135
0.87,54,6,138,102,3,134
0.99,53,6,140,104,3,136
1,52,9,147,109,3,143
0.99,52,15,160,119,3,156
0.97,52,23,171,127,4,167
0.95,51,31,181,134,5,177
0.93,50,42,192,143,6,190
1,55,43,198,150,6,200
1.04,57,44,201,153,6,203
1.07,58,45,206,157,6,207
1.11,62,40,208,159,5,209
1.16,71,29,214,163,4,213
1.24,80,17,219,167,3,217
1.28,84,9,223,169,2,219
1.36,80,10,227,172,2,222
1.34,77,10,228,172,2,222
1.35,75,9,227,172,2,222
1.31,70,9,226,171,2,221
1.29,68,9,223,168,2,218
1.26,65,11,224,170,2,220
1.21,63,10,222,170,2,220
1.2,62,10,220,171,2,221
1.15,59,9,218,171,2,221
1.13,55,10,214,169,2,219
1.11,53,10,210,167,2,217
1.13,51,11,206,167,2,217
1.13,50,12,207,167,2,217
1.14,53,13,209,170,2,220
1.17,55,14,216,174,2,224
1.19,56,17,222,180,3,230
1.23,57,21,230,187,3,237
1.28,63,18,235,191,3,241
1.17,58,23,224,184,3,234
0.86,41,41,159,128,3,169
0.42,16,66,56,41,2,58
0.31,12,72,34,23,3,34
0.21,9,76,14,7,3,24
0.17,9,77,10,5,2,24
0.17,8,77,12,4,3,24
0.17,8,75,11,4,2,23
0.17,8,73,15,4,3,23
0.17,9,72,16,4,2,23
0.18,10,70,23,5,2,23
0.17,10,67,34,7,2,34
0.16,10,66,36,7,3,36
0.17,13,58,34,7,3,34
0.18,12,59,30,6,3,30
0.21,15,57,26,5,3,26
0.23,22,48,25,5,3,25
0.31,28,44,31,7,2,31
0.29,25,53,34,8,2,34
0.23,17,63,31,7,2,31
0.2,13,72,27,6,2,27
0.17,10,76,26,6,2,26
0.17,10,79,28,6,2,28
0.17,10,81,30,6,2,30
